제목,카테고리
2024년 김희경유럽정신문화장학재단 장학생 선발 공지(유럽 어학연수 및 유럽대학 교환학생),장학금
태양광 제조 회사 지원하시고 싶으신분 보세요~~,취업 정보
2017년 <언어 및 언어학의 지평 넓히기> 콜로키움 관심있으신분 보세요,교육/특강/프로그램
언어교육원 델프시험준비과정 관심있으시면 연락바랍니다,미분류
9/4(월) 오후 통역 아르바이트 (생활/일상) 관심있으시면 과사로 연락바랍니다,취업 정보
[수정]2020 부산세계탁구선수권대회 언어자원봉사자 모집,봉사활동
부산세관관련 통역자구합니다,미분류
제1회 효원 인문 DAY 참가 신청 안내,교육/특강/프로그램
롯데그룹 6월 채용 오픈 및 하반기 예정 채용 안내,미분류
"기파랑문해원 부산남천원 초,중등(신입,경력) 전임강사 모집 안내",취업 정보
스탭스(주) 국민취업지원제도 참여 안내,미분류
【추천공모전】2024년 제3회 국가유산 디지털 콘텐츠 경진대회,[공모전] 아이디어/기획
[취업전략과] 자기소개서 특강 (접수 ~9/2까지),미분류
[2024년 PNU 대학원 FAIR] “전교연구자랑” 참여 학생 모집 안내,교육/특강/프로그램
채용홍보(앰코코리아),미분류
"[일본 현지취업] 일본 채용면접회 JOBHAKU KOREA 안내 : AGC(아사히글라스), 히타치하이시스템21, 도쿄가스엔지니어링 등 총 14개사 채용 진행",취업 정보
2024년 PNU 온라인 폭력예방교육,미분류
(주)바디프랜드 부문별 신입/경력직 채용,취업 정보
2024년 모트렉스 신입/경력 공개채용 (~8/25),미분류
한국자동차연구원 2024년 10월 별정직(계약직)모집공고,취업 정보
[장학] 2024년 1학기 미래의동반자재단 장학생(메트라이프 미래 장학생) 선발 안내,미분류
[취업] NCSOFT NLP Center NLP 데이터기술실 모집 안내,취업 정보
"[취업] [KOTRA] 해외취업(K-Move), 외국계취업 설명회_부산 (6.30)",미분류
[대학혁신] 2023학년도 상반기 고학년 진로설계 프로그램 <대학생 CAP@:집단상담 모집 안내>,교육/특강/프로그램
[취업전략과] 2023학년도 2차 공기업 NCS 모의고사 및 해설강의 신청 안내,미분류
[독어독문학과] 독일 부활절 달걀 만들기 문화체험 행사 안내,교육/특강/프로그램
[독어독문학과] 독일 마이바움 만들기 문화체험 행사 안내,미분류
[부산관광공사] 부산 거주 외국인 및 유학생과 함께하는 부산여행 참가자 모집 안내,교육/특강/프로그램
"[박물관] (REN) 더위야 물렀거라! 수릿날과 단오부채"" 행사 안내""",미분류
[독어독문학과] 독일어 말하기 대회 안내,[공모전] 기타
[독어독문학과] 2023 독일영화비평 공모전 안내,미분류
[국제협력] 2024 국제전자제품박람회(CES) 참관 프로그램 모집 안내,교육/특강/프로그램
[국제협력] 2023 PNU International Week 행사 안내,미분류
[도서관] 세상의 모든 시학 60강 [Poem & Music],교육/특강/프로그램
[교수학습지원] 2023학년도 자기주도학습프로그램(2차) 운영 안내,미분류
[취업전략과] 2023학년도 3차 대기업 직무적성검사 및 공기업 NCS 특강 신청 안내,교육/특강/프로그램
[국립대육성] 2024학년도 저학년 진로탐색 프로그램 「CEP : 집단상담」 1차 모집 안내 및 홍보협조 요청,미분류
부산도시공사 기간제직원 채용 안내,취업 정보
[기타] [부산문화재단] 新조선통신사 - 유스(Youth)조선통신사 한일 대학생 교류사업 Ⅱ 참가자 모집 안내,미분류
[한림대 생사학연구소] <2024년 하반기 서양고전에 나타난 웰빙·웰다잉의 세계관> 프로그램 안내(신청~8.27.(화)),교육/특강/프로그램
"4단계 BK21 대학원혁신지원사업「PNU 릴레이 창업특강」안내(신청 ~4.7.(일)18시, 특강 4.8.(월)13시~15시)",미분류
제6회 PNU Hi-Brain 창업동아리 지원프로그램 안내(~6.7.(금)18시),교육/특강/프로그램
"[철학과 BK21 교육연구팀] 연구자를 이끄는 연구자” 특강 안내""",미분류
[국립대학육성사업] 공과대학 AutoCAD 집중교육 운영 안내,교육/특강/프로그램
"공대 신입생을 위한 Brown bag talk concert 프로그램 신청 안내합니다. (9.13(수) 11:50-13;10 , 10.16기념관 )",미분류
"'제1회 고영 AI 컴피티션 ', ICCAS 2023 부대행사로 열린다. : 10.17(화)-10.20(금) 여수",교육/특강/프로그램
"채용연계형 '클라우드기반 '웹&앱 개발자 양성교육' 1차 4.22(월)마감 , /2차 5.27(월) 마감 - 선착순 25명 모집",미분류
"2024년 제17회 캠퍼스 특허 유니버시아드 대회 - 접수기간(3.28(목)~5.17(금) 18시까지 , 온라인 접수, 특허청(주관)",[공모전] 기타
[공모전 평가결과] 기계공학부 70주년 로고 및 슬로건 공모전 평가 결과 안내,미분류
제3회 미래형자동차 자율주행 SW 경진대회 유튜브 생중계 안내(8/16),교육/특강/프로그램
부산대학교 실전문제연구단 미래선도 릴레이특강 개최 안내,미분류
2020 부산국제원자력산업전 참관 요청 및 취업설명회(취업상담회) 알림:7.18.(토),취업 정보
2020년 3학년 2학기제품개발설계 트랙 2 신청결과 안내 -실전+대학혁신사업단,미분류
2024학년도 1학기 퍼시스 목훈재단 장학생 신청 안내:4.24(수)까지,장학금
PNU특강안내=>5.3.금.오후 4시,미분류
2024년도 한국전기기술인협회 기술고시(전기직) 장학생 선발 안내:5.2.(목)까지,장학금
2024학년도 SL서봉재단 장학 신청 안내:7.29(월)12시까지,미분류
2024년도 정산 장학재단 장학생 신청 안내,장학금
현대차 정몽구 스칼러십 2024 장학생 모집,미분류
[학생활동] 학생팀프로젝트 수행 지원사업,교육/특강/프로그램
[장학] 우송장학재단 장학생 선발안내,미분류
[장학] 문창화공장학회 장학생 선발안내,장학금
"2024학년도 알아두면 쓸 데 있는 신비한 작가 사전, 유현준의 <공간이 만든 공간>",미분류
2024년 하반기 지식재산권 3차 교육 (라이센싱을 통한 지식재산권의 활용(BT분야)),교육/특강/프로그램
현장조사원 및 검토요원 모집안내문,미분류
[한국화재보험협회 방재시험연구원] 계약직 채용,취업 정보
[램리서치코리아]신입 Field Service Engineer모집,미분류
[HD현대미포] 시설보전부 전기/기계 전공자 경력직 모집,취업 정보
[해양수산부] 2024년 「스마트 해상물류 × ICT멘토링」 참여 대학생 모집 홍보,미분류
[한국해양공학회] 2024년 해양공학 CAE 경진대회 개최 안내,[공모전] 공학/IT/SW
[조선소] [삼성중공업] 캠퍼스 리쿠르팅 안,미분류
[조선소] 한화오션 채용 설명,취업 정보
[선급] 미국선급협회 기술부 채용의 건,미분류
[선급] 로이드선급협회아시아 채용 안내,취업 정보
[국립대육성]2024학년도 저학년 진로설계 「커리어로드맵 공모전」 안내(7/15~11/10),미분류
[연구]지식재산권의 이해 및 의약/생명공학 분야 사례를 통한 출원 전략 강의,교육/특강/프로그램
[연구]하반기 지식재산권 교육 안내,미분류
[창업]2024년 기술창업 배치프로그램 'P&U TMI'2기 참가 실험실 모집 공고,[공모전] 공학/IT/SW
[취업][박사대상 채용안내]삼성전기 부산사업장 패키지 사업부 채용 안내,미분류
[기타]건축가 유현준 초청 강연 <공간이 만든 공간>,교육/특강/프로그램
[국립대육성] 2024학년도 「취업성공 우수사례 공모전」 안내 및 홍보 협조 요청,미분류
2024 저학년 진로탐색 프로그램「CEP : 진로특강」 안내(~8/21),교육/특강/프로그램
EES 융합전공 에너지신산업 사업단 설명회 안내 (3/20),미분류
[RIS스마트항만물류사업] 스마트 항만물류 4.0 혁신 인재 양성-글로벌 챌린지,교육/특강/프로그램
부산데이터사이언스아카데미 일본 ICT취업 연계과정 및 온라인 설명회 홍보 요청,미분류
제11회 대한민국 SW융합 해커톤 대회,[공모전] 공학/IT/SW
[WISET] SAP Korea & SAP Labs와 함께하는 위셋 글로벌 멘토링,미분류
[WISET] 한국 3M과 함께하는 WISET 글로벌 멘토링,교육/특강/프로그램
[BGF로지스] 2024년 센터직군 수시채용 모집,미분류
[바디프랜드] 채용,취업 정보
[커리어] 2024년 공영홈쇼핑 육아휴직 대체인력 채용 공고(~8/29),미분류
2023년 부산대학교 파란사다리 사업 참여학생 모집,봉사활동
[채용](주)우원구조 대졸 신입사원 모집공고,미분류
[공모전]대한설비공학회 HVAC 경진대회 산업통상자원부 장관상 및 우수논문상 수상,[공모전] 공학/IT/SW
[채용](주)고려구조안전기술원 모집공고,미분류
[채용]문구조ENG 신입사원 채용,취업 정보
[공모전]2021 국토안전 경진대회,미분류
2021학년도 온라인 직무체험캠프 모집 안내,교육/특강/프로그램
[창조건축] 2025년도 신입사원 채용,미분류
2025 건원건축 신입사원 공개채용,취업 정보
[신세계아이앤씨] 채용연계형 SW개발자 양성 프로그램 (~10/25),미분류
[부산IT교육] 전액국비무료 개발자 취업교육생 모집,취업 정보
[부산] 2024년 물류/무역 자격증 대비&취업교육생 모집(전액국비무료),미분류
신뢰할 수 있는 구글아이디판매 업체 소개합니다. (인스타 구글계정 등 구매 가능),해당없음
(한국공학한림원) 제274회 NAEK Forum 초청 차세대공학리더 지원 안내,미분류
[채용] 2024 울산연구원 상반기 임시직 공개채용(도시공간) 안내,취업 정보
[공모전]제15회 LH 국토개발기술대전 대학(원)생,미분류
"[교육]스마트건설산업 전문인력 양성과정 안내(건축,토목)",교육/특강/프로그램
한국부동산원 부산동부지사 GIS 단기 알바 모집,미분류
[봉사]부산 YMCA 부산지역 유모차 안전지대 실태조사 봉사자 모집,봉사활동
[교육]한국산업인력공단 국비지원 미국취업연수과정,미분류
[알림] 2024년도 한미 첨단분야 청년교류 지원사업 제2기 장학생 선발 공고,장학금
언론취업반 모집 안내,미분류
2023년도 1학기 언론취업반 신입 실원 모집 공고,취업 정보
2024학년도 1학기 언론고시반 신입실원 모집 안내,미분류
2024년 제9회 청년정책경진대회 개최 안내,[공모전] 아이디어/기획
[긴급]2022학년도 2학기 SAM분야 진흥장려금 장학생 선발 안내,미분류
한국정치학회 <지역 경쟁력 강화를 위한 대학생 정책제안 공모전> 안내,[공모전] 기타
2030 청렴인재 아카데미 '청렴교육 청렴토론 경연대회' 모집 안내,미분류
2024년 부산광역시의회 대학생 모의의회 경연대회 안내,[공모전] 기타
2024년(제16회) 학술제 주제 공모 안내(기한연장),미분류
2023학년 저학년 「진로설계 커리어로드맵」 공모전 학생심사단 모집,[공모전] 기타
[국립대육성]2024학년도 사회학과 학술문화제 참가 신청 안내,미분류
2024년도 관정이종환교육재단 장학생 선발,장학금
제16회 늘푸른장학생 모집 안내,미분류
PNU SW융합교육과정 안내,교육/특강/프로그램
[취업] 마크로밀엠브레인 하반기 공개 채용,미분류
[취업] 창원스마일센터 직원 공개채용 재공고,취업 정보
[취업] 경영학과 BK21 사업단 연수연구원 채용 공고,미분류
[취업] (주)한진 대졸 신입사원(지역인재) 채용,취업 정보
[취업] 부산경상대학교 학생진로심리상담센터 연구원 채용 공고,미분류
[기타] 부산대학교 문헌정보학과 40주년 기념 로고 디자인 선호도 조사 안내,해당없음
(재)양산시복지재단 기록물관리전문요원 2023년 하반기 공개채용 공고 안내,미분류
연세대학교 원주의학도서관 사서 정규직 채용 공고,취업 정보
양산시복지재단 기록물관리전문요원(일반직5급) 채용,미분류
부산관광공사 일반계약직 채용재공고 안내,취업 정보
2024년 국립중앙도서관 사서직 공무원 경력경쟁채용 시험공고,미분류
"부산대학교 도서관 전거DB, 학술자료 관계정보 구축 보조인력 모집",취업 정보
한국해양대학교 한시임기제 (사서) 채용 안내,미분류
춘해보건대학교 도서관 계약직 사서 채용 공고,취업 정보
호서대학교 기록관리전문요원 채용 공고,미분류
"[채용] [현대캐피탈] 2024 신입사원 채용 (~4/15(월), 16:00)",취업 정보
